"index","mc","mclds","mismc","mismclds"
"4355","0.000051","0.000010","0.000039","0.000010",
"4356","0.000049","0.000010","0.000039","0.000010",
"4357","0.000049","0.000010","0.000039","0.000010",
"4358","0.000049","0.000010","0.000039","0.000010",
"4359","0.000049","0.000010","0.000039","0.000010",
"4360","0.000051","0.000010","0.000039","0.000010",
"4361","0.000051","0.000010","0.000039","0.000010",
"4362","0.000053","0.000010","0.000038","0.000010",
"4363","0.000051","0.000010","0.000038","0.000010",
"4364","0.000052","0.000010","0.000038","0.000010",
"4365","0.000051","0.000010","0.000038","0.000010",
"4366","0.000053","0.000010","0.000038","0.000010",
"4367","0.000052","0.000010","0.000038","0.000010",
"4368","0.000050","0.000010","0.000038","0.000010",
"4369","0.000049","0.000010","0.000039","0.000010",
"4370","0.000050","0.000010","0.000038","0.000010",
"4371","0.000047","0.000010","0.000038","0.000010",
"4372","0.000046","0.000010","0.000039","0.000010",
"4373","0.000045","0.000010","0.000040","0.000010",
"4374","0.000041","0.000010","0.000040","0.000010",
"4375","0.000041","0.000010","0.000040","0.000010",
"4376","0.000041","0.000010","0.000040","0.000010",
"4377","0.000038","0.000010","0.000040","0.000010",
"4378","0.000034","0.000010","0.000040","0.000010",
"4379","0.000033","0.000010","0.000040","0.000010",
"4380","0.000033","0.000010","0.000040","0.000010",
"4381","0.000031","0.000010","0.000040","0.000010",
"4382","0.000031","0.000010","0.000040","0.000010",
"4383","0.000032","0.000010","0.000041","0.000010",
"4384","0.000030","0.000010","0.000041","0.000010",
"4385","0.000029","0.000010","0.000042","0.000010",
"4386","0.000030","0.000010","0.000042","0.000010",
"4387","0.000025","0.000010","0.000041","0.000010",
"4388","0.000026","0.000010","0.000040","0.000010",
"4389","0.000022","0.000010","0.000041","0.000010",
"4390","0.000022","0.000010","0.000040","0.000010",
"4391","0.000022","0.000010","0.000040","0.000010",
"4392","0.000022","0.000010","0.000041","0.000010",
"4393","0.000018","0.000010","0.000041","0.000010",
"4394","0.000018","0.000010","0.000041","0.000010",
"4395","0.000019","0.000010","0.000042","0.000010",
"4396","0.000020","0.000010","0.000042","0.000010",
"4397","0.000018","0.000010","0.000041","0.000010",
"4398","0.000018","0.000010","0.000041","0.000010",
"4399","0.000019","0.000010","0.000041","0.000010",
"4400","0.000015","0.000010","0.000041","0.000010",
"4401","0.000017","0.000010","0.000041","0.000010",
"4402","0.000014","0.000010","0.000041","0.000010",
"4403","0.000014","0.000010","0.000042","0.000010",
"4404","0.000015","0.000010","0.000042","0.000010",
"4405","0.000014","0.000010","0.000042","0.000010",
"4406","0.000012","0.000010","0.000042","0.000010",
"4407","0.000010","0.000010","0.000042","0.000010",
"4408","0.000010","0.000010","0.000042","0.000010",
"4409","0.000010","0.000010","0.000042","0.000010",
"4410","0.000010","0.000010","0.000042","0.000010",
"4411","0.000011","0.000010","0.000042","0.000010",
"4412","0.000012","0.000010","0.000042","0.000010",
"4413","0.000010","0.000010","0.000043","0.000010",
"4414","0.000012","0.000010","0.000043","0.000010",
"4415","0.000013","0.000010","0.000043","0.000010",
"4416","0.000013","0.000010","0.000043","0.000010",
"4417","0.000015","0.000010","0.000043","0.000010",
"4418","0.000015","0.000010","0.000043","0.000010",
"4419","0.000013","0.000010","0.000044","0.000010",
"4420","0.000014","0.000010","0.000043","0.000010",
"4421","0.000013","0.000010","0.000044","0.000010",
"4422","0.000012","0.000010","0.000044","0.000010",
"4423","0.000011","0.000010","0.000043","0.000010",
"4424","0.000011","0.000010","0.000044","0.000010",
"4425","0.000010","0.000010","0.000043","0.000010",
"4426","0.000012","0.000010","0.000043","0.000010",
"4427","0.000010","0.000010","0.000043","0.000010",
"4428","0.000012","0.000010","0.000042","0.000010",
"4429","0.000011","0.000010","0.000041","0.000010",
"4430","0.000014","0.000010","0.000042","0.000010",
"4431","0.000016","0.000010","0.000041","0.000010",
"4432","0.000019","0.000010","0.000041","0.000010",
"4433","0.000017","0.000010","0.000041","0.000010",
"4434","0.000018","0.000010","0.000041","0.000010",
"4435","0.000017","0.000010","0.000042","0.000010",
"4436","0.000014","0.000010","0.000042","0.000010",
"4437","0.000013","0.000010","0.000042","0.000010",
"4438","0.000016","0.000010","0.000042","0.000010",
"4439","0.000018","0.000010","0.000042","0.000010",
"4440","0.000021","0.000010","0.000041","0.000010",
"4441","0.000018","0.000010","0.000042","0.000010",
"4442","0.000017","0.000010","0.000042","0.000010",
"4443","0.000016","0.000010","0.000042","0.000010",
"4444","0.000015","0.000010","0.000042","0.000010",
"4445","0.000018","0.000010","0.000043","0.000010",
"4446","0.000014","0.000010","0.000043","0.000010",
"4447","0.000017","0.000010","0.000042","0.000010",
"4448","0.000017","0.000010","0.000043","0.000010",
"4449","0.000014","0.000010","0.000043","0.000010",
"4450","0.000012","0.000010","0.000043","0.000010",
"4451","0.000013","0.000010","0.000043","0.000010",
"4452","0.000010","0.000010","0.000044","0.000010",
"4453","0.000010","0.000010","0.000042","0.000010",
"4454","0.000012","0.000010","0.000042","0.000010",
"4455","0.000010","0.000010","0.000042","0.000010",
"4456","0.000010","0.000010","0.000043","0.000010",
"4457","0.000010","0.000010","0.000043","0.000010",
"4458","0.000010","0.000010","0.000043","0.000010",
"4459","0.000010","0.000010","0.000043","0.000010",
"4460","0.000010","0.000010","0.000043","0.000010",
"4461","0.000010","0.000010","0.000043","0.000010",
"4462","0.000010","0.000010","0.000044","0.000010",
"4463","0.000010","0.000010","0.000044","0.000010",
"4464","0.000010","0.000010","0.000044","0.000010",
"4465","0.000010","0.000010","0.000044","0.000010",
"4466","0.000010","0.000010","0.000044","0.000010",
"4467","0.000010","0.000010","0.000044","0.000010",
"4468","0.000010","0.000010","0.000045","0.000010",
"4469","0.000010","0.000010","0.000045","0.000010",
"4470","0.000010","0.000010","0.000044","0.000010",
"4471","0.000010","0.000010","0.000044","0.000010",
"4472","0.000010","0.000010","0.000044","0.000010",
"4473","0.000010","0.000010","0.000044","0.000010",
"4474","0.000010","0.000010","0.000045","0.000010",
"4475","0.000010","0.000010","0.000044","0.000010",
"4476","0.000010","0.000010","0.000044","0.000010",
"4477","0.000010","0.000010","0.000043","0.000010",
"4478","0.000010","0.000010","0.000043","0.000010",
"4479","0.000010","0.000010","0.000043","0.000010",
"4480","0.000010","0.000010","0.000043","0.000010",
"4481","0.000010","0.000010","0.000043","0.000010",
"4482","0.000010","0.000010","0.000042","0.000010",
"4483","0.000010","0.000010","0.000042","0.000010",
"4484","0.000010","0.000010","0.000042","0.000010",
"4485","0.000010","0.000010","0.000042","0.000010",
"4486","0.000010","0.000010","0.000042","0.000010",
"4487","0.000010","0.000010","0.000043","0.000010",
"4488","0.000010","0.000010","0.000043","0.000010",
"4489","0.000010","0.000010","0.000043","0.000010",
"4490","0.000010","0.000010","0.000043","0.000010",
"4491","0.000010","0.000010","0.000043","0.000010",
"4492","0.000010","0.000010","0.000044","0.000010",
"4493","0.000010","0.000010","0.000043","0.000010",
"4494","0.000010","0.000010","0.000043","0.000010",
"4495","0.000010","0.000010","0.000044","0.000010",
"4496","0.000011","0.000010","0.000044","0.000010",
"4497","0.000015","0.000010","0.000044","0.000010",
"4498","0.000013","0.000010","0.000044","0.000010",
"4499","0.000015","0.000010","0.000044","0.000010",
"4500","0.000018","0.000010","0.000044","0.000010",
"4501","0.000016","0.000010","0.000044","0.000010",
"4502","0.000016","0.000010","0.000044","0.000010",
"4503","0.000016","0.000010","0.000044","0.000010",
"4504","0.000018","0.000010","0.000044","0.000010",
"4505","0.000020","0.000010","0.000043","0.000010",
"4506","0.000020","0.000010","0.000044","0.000010",
"4507","0.000020","0.000010","0.000044","0.000010",
"4508","0.000024","0.000010","0.000044","0.000010",
"4509","0.000022","0.000010","0.000044","0.000010",
"4510","0.000022","0.000010","0.000043","0.000010",
"4511","0.000024","0.000010","0.000044","0.000010",
"4512","0.000025","0.000010","0.000044","0.000010",
"4513","0.000028","0.000010","0.000043","0.000010",
"4514","0.000030","0.000010","0.000043","0.000010",
"4515","0.000031","0.000010","0.000042","0.000010",
"4516","0.000031","0.000010","0.000042","0.000010",
"4517","0.000034","0.000010","0.000042","0.000010",
"4518","0.000034","0.000010","0.000041","0.000010",
"4519","0.000032","0.000010","0.000042","0.000010",
"4520","0.000035","0.000010","0.000042","0.000010",
"4521","0.000032","0.000010","0.000041","0.000010",
"4522","0.000032","0.000010","0.000041","0.000010",
"4523","0.000031","0.000010","0.000041","0.000010",
"4524","0.000032","0.000010","0.000041","0.000010",
"4525","0.000035","0.000010","0.000041","0.000010",
"4526","0.000036","0.000010","0.000040","0.000010",
"4527","0.000037","0.000010","0.000040","0.000010",
"4528","0.000036","0.000010","0.000041","0.000010",
"4529","0.000041","0.000010","0.000041","0.000010",
"4530","0.000040","0.000010","0.000041","0.000010",
"4531","0.000041","0.000010","0.000041","0.000010",
"4532","0.000038","0.000010","0.000040","0.000010",
"4533","0.000036","0.000010","0.000040","0.000010",
"4534","0.000039","0.000010","0.000040","0.000010",
"4535","0.000040","0.000010","0.000041","0.000010",
"4536","0.000038","0.000010","0.000040","0.000010",
"4537","0.000039","0.000010","0.000040","0.000010",
"4538","0.000038","0.000010","0.000040","0.000010",
"4539","0.000037","0.000010","0.000039","0.000010",
"4540","0.000039","0.000010","0.000040","0.000010",
"4541","0.000037","0.000010","0.000040","0.000010",
"4542","0.000038","0.000010","0.000039","0.000010",
"4543","0.000038","0.000010","0.000039","0.000010",
"4544","0.000040","0.000010","0.000039","0.000010",
"4545","0.000040","0.000010","0.000039","0.000010",
"4546","0.000041","0.000010","0.000039","0.000010",
"4547","0.000040","0.000010","0.000040","0.000010",
"4548","0.000043","0.000010","0.000040","0.000010",
"4549","0.000040","0.000010","0.000040","0.000010",
"4550","0.000042","0.000010","0.000041","0.000010",
"4551","0.000043","0.000010","0.000040","0.000010",
"4552","0.000043","0.000010","0.000040","0.000010",
"4553","0.000043","0.000010","0.000039","0.000010",
"4554","0.000043","0.000010","0.000039","0.000010",
"4555","0.000045","0.000010","0.000039","0.000010",
"4556","0.000044","0.000010","0.000039","0.000010",
"4557","0.000045","0.000010","0.000038","0.000010",
"4558","0.000041","0.000010","0.000037","0.000010",
"4559","0.000041","0.000010","0.000037","0.000010",
"4560","0.000038","0.000010","0.000037","0.000010",
"4561","0.000040","0.000010","0.000038","0.000010",
"4562","0.000043","0.000010","0.000038","0.000010",
"4563","0.000042","0.000010","0.000037","0.000010",
"4564","0.000041","0.000010","0.000038","0.000010",
"4565","0.000042","0.000010","0.000037","0.000010",
"4566","0.000040","0.000010","0.000037","0.000010",
"4567","0.000039","0.000010","0.000037","0.000010",
"4568","0.000038","0.000010","0.000037","0.000010",
"4569","0.000039","0.000010","0.000037","0.000010",
"4570","0.000039","0.000010","0.000037","0.000010",
"4571","0.000039","0.000010","0.000037","0.000010",
"4572","0.000042","0.000010","0.000037","0.000010",
"4573","0.000041","0.000010","0.000037","0.000010",
"4574","0.000044","0.000010","0.000037","0.000010",
"4575","0.000045","0.000010","0.000037","0.000010",
"4576","0.000046","0.000010","0.000037","0.000010",
"4577","0.000046","0.000010","0.000037","0.000010",
"4578","0.000046","0.000010","0.000037","0.000010",
"4579","0.000046","0.000010","0.000038","0.000010",
"4580","0.000043","0.000010","0.000038","0.000010",
"4581","0.000045","0.000010","0.000038","0.000010",
"4582","0.000051","0.000010","0.000039","0.000010",
"4583","0.000048","0.000010","0.000039","0.000010",
"4584","0.000046","0.000010","0.000039","0.000010",
"4585","0.000046","0.000010","0.000039","0.000010",
"4586","0.000045","0.000010","0.000040","0.000010",
"4587","0.000047","0.000010","0.000041","0.000010",
"4588","0.000046","0.000010","0.000041","0.000010",
"4589","0.000047","0.000010","0.000042","0.000010",
"4590","0.000043","0.000010","0.000042","0.000010",
"4591","0.000043","0.000010","0.000042","0.000010",
"4592","0.000042","0.000010","0.000042","0.000010",
"4593","0.000043","0.000010","0.000042","0.000010",
"4594","0.000042","0.000010","0.000042","0.000010",
"4595","0.000043","0.000010","0.000042","0.000010",
"4596","0.000040","0.000010","0.000042","0.000010",
"4597","0.000040","0.000010","0.000042","0.000010",
"4598","0.000036","0.000010","0.000043","0.000010",
"4599","0.000036","0.000010","0.000042","0.000010",
"4600","0.000031","0.000010","0.000043","0.000010",
"4601","0.000032","0.000010","0.000043","0.000010",
"4602","0.000030","0.000010","0.000043","0.000010",
"4603","0.000031","0.000010","0.000043","0.000010",
"4604","0.000034","0.000010","0.000043","0.000010",
"4605","0.000031","0.000010","0.000043","0.000010",
"4606","0.000029","0.000010","0.000043","0.000010",
"4607","0.000031","0.000010","0.000043","0.000010",
"4608","0.000031","0.000010","0.000043","0.000010",
"4609","0.000026","0.000010","0.000042","0.000010",
"4610","0.000024","0.000010","0.000043","0.000010",
"4611","0.000025","0.000010","0.000042","0.000010",
"4612","0.000022","0.000010","0.000043","0.000010",
"4613","0.000024","0.000010","0.000042","0.000010",
"4614","0.000026","0.000010","0.000042","0.000010",
"4615","0.000024","0.000010","0.000042","0.000010",
"4616","0.000025","0.000010","0.000043","0.000010",
"4617","0.000025","0.000010","0.000042","0.000010",
"4618","0.000026","0.000010","0.000042","0.000010",
"4619","0.000028","0.000010","0.000041","0.000010",
"4620","0.000028","0.000010","0.000041","0.000010",
"4621","0.000027","0.000010","0.000041","0.000010",
"4622","0.000029","0.000010","0.000041","0.000010",
"4623","0.000029","0.000010","0.000041","0.000010",
"4624","0.000026","0.000010","0.000041","0.000010",
"4625","0.000025","0.000010","0.000041","0.000010",
"4626","0.000029","0.000010","0.000040","0.000010",
"4627","0.000034","0.000010","0.000040","0.000010",
"4628","0.000034","0.000010","0.000040","0.000010",
"4629","0.000036","0.000010","0.000039","0.000010",
"4630","0.000037","0.000010","0.000039","0.000010",
"4631","0.000037","0.000010","0.000039","0.000010",
"4632","0.000035","0.000010","0.000038","0.000010",
"4633","0.000033","0.000010","0.000040","0.000010",
"4634","0.000036","0.000010","0.000039","0.000010",
"4635","0.000039","0.000010","0.000039","0.000010",
"4636","0.000042","0.000010","0.000039","0.000010",
"4637","0.000047","0.000010","0.000038","0.000010",
"4638","0.000049","0.000010","0.000038","0.000010",
"4639","0.000050","0.000010","0.000039","0.000010",
"4640","0.000051","0.000010","0.000039","0.000010",
"4641","0.000051","0.000010","0.000038","0.000010",
"4642","0.000049","0.000010","0.000038","0.000010",
"4643","0.000048","0.000010","0.000037","0.000010",
"4644","0.000048","0.000010","0.000037","0.000010",
"4645","0.000047","0.000010","0.000037","0.000010",
"4646","0.000046","0.000010","0.000037","0.000010",
"4647","0.000045","0.000010","0.000038","0.000010",
"4648","0.000046","0.000010","0.000037","0.000010",
"4649","0.000047","0.000010","0.000038","0.000010",
"4650","0.000049","0.000010","0.000038","0.000010",
"4651","0.000048","0.000010","0.000038","0.000010",
"4652","0.000050","0.000010","0.000037","0.000010",
"4653","0.000049","0.000010","0.000038","0.000010",
"4654","0.000051","0.000010","0.000038","0.000010",
"4655","0.000053","0.000010","0.000038","0.000010",
"4656","0.000054","0.000010","0.000038","0.000010",
"4657","0.000054","0.000010","0.000038","0.000010",
"4658","0.000055","0.000010","0.000038","0.000010",
"4659","0.000055","0.000010","0.000037","0.000010",
"4660","0.000055","0.000010","0.000037","0.000010",
"4661","0.000053","0.000010","0.000037","0.000010",
